f0,f1,f2,s0,s1,s2
308,564,136,0,0,0
564,136,1400,0,0,0
136,1400,132,0,0,0
1400,132,180,0,0,0
132,180,568,0,0,0
180,568,772,0,0,0
568,772,516,0,0,0
772,516,828,0,0,0
516,828,112,0,0,0
828,112,252,0,0,0
112,252,376,0,0,0
252,376,868,0,0,0
376,868,764,0,0,0
868,764,1084,0,0,0
764,1084,52,0,0,0
1084,52,480,0,0,0
784,724,388,0,0,0
724,388,436,0,0,0
388,436,776,0,0,0
436,776,144,0,0,0
776,144,180,0,0,0
144,180,432,0,0,0
180,432,820,0,0,0
432,820,536,0,0,0
820,536,400,0,0,0
536,400,204,0,0,0
400,204,184,0,0,0
204,184,772,0,0,0
184,772,204,0,0,0
772,204,316,0,0,0
204,316,176,0,0,0
316,176,292,0,0,0
176,292,772,0,0,0
292,772,712,0,0,0
772,712,592,0,0,0
712,592,40,0,0,0
592,40,356,0,0,0
40,356,580,0,0,0
356,580,168,0,0,0
580,168,348,0,0,0
168,348,176,0,0,0
348,176,80,0,0,0
176,80,792,0,0,0
80,792,572,0,0,0
792,572,192,0,0,0
572,192,656,0,0,0
192,656,36,0,0,0
656,36,296,0,0,0
36,296,496,0,0,0
296,496,652,0,0,0
496,652,240,0,0,0
652,240,728,0,0,0
240,728,792,0,0,0
728,792,500,0,0,0
792,500,148,0,0,0
500,148,244,0,0,0
148,244,124,0,0,0
244,124,464,0,0,0
124,464,480,0,0,0
464,480,236,0,0,0
480,236,128,0,0,0
236,128,772,0,0,0
128,772,492,0,0,0
772,492,240,0,0,0
492,240,204,0,0,0
240,204,228,0,0,0
204,228,256,0,0,0
228,256,392,0,0,0
256,392,140,0,0,0
392,140,268,0,0,0
140,268,352,0,0,0
268,352,164,0,0,0
352,164,344,0,0,0
164,344,776,0,0,0
344,776,756,0,0,0
776,756,568,0,0,0
756,568,232,0,0,0
568,232,356,0,0,0
232,356,424,0,0,0
356,424,240,0,0,0
424,240,344,0,0,0
240,344,240,0,0,0
344,240,276,0,0,0
240,276,560,0,0,0
276,560,784,0,0,0
560,784,356,0,0,0
784,356,136,0,0,0
356,136,396,0,0,0
136,396,668,0,0,0
396,668,856,0,0,0
668,856,748,0,0,0
856,748,108,0,0,0
748,108,612,0,0,0
108,612,148,0,0,0
612,148,356,0,0,0
148,356,192,0,0,0
356,192,184,0,0,0
192,184,356,0,0,0
184,356,72,0,0,0
356,72,440,0,0,0
72,440,44,0,0,0
440,44,812,0,0,0
44,812,824,0,0,0
812,824,804,0,0,0
824,804,788,0,0,0
804,788,776,0,0,0
788,776,768,0,0,0
776,768,708,0,0,0
768,708,764,0,0,0
708,764,780,0,0,0
764,780,816,0,0,0
780,816,836,0,0,0
816,836,836,0,0,0
836,836,816,0,0,0
836,816,808,0,0,0
816,808,844,0,0,0
808,844,848,0,0,0
844,848,820,0,0,0
848,820,812,0,0,0
820,812,840,0,0,0
812,840,868,0,0,0
840,868,864,0,0,0
868,864,840,0,0,0
864,840,824,0,0,0
840,824,1756,0,0,0
824,1756,776,0,0,0
1756,776,872,0,0,0
776,872,832,0,0,0
872,832,860,0,0,0
832,860,840,0,0,0
860,840,824,0,0,0
840,824,912,0,0,0
824,912,820,0,0,0
912,820,892,0,0,0
820,892,828,0,0,0
892,828,820,0,0,0
828,820,848,0,0,0
820,848,836,0,0,0
848,836,816,0,0,0
836,816,848,0,0,0
816,848,844,0,0,0
848,844,836,0,0,0
844,836,820,0,0,0
836,820,856,0,0,0
820,856,844,0,0,0
856,844,840,0,0,0
844,840,864,0,0,0
840,864,840,0,0,0
864,840,844,0,0,0
840,844,900,0,0,0
844,900,796,0,0,0
900,796,848,0,0,0
796,848,860,0,0,0
848,860,876,0,0,0
860,876,816,0,0,0
876,816,816,0,0,0
816,816,172,0,0,0
816,172,804,0,0,0
172,804,244,0,0,0
804,244,356,0,0,0
244,356,188,0,0,0
356,188,728,0,0,0
188,728,272,0,0,0
728,272,532,0,0,0
272,532,852,0,0,0
532,852,864,0,0,0
852,864,844,0,0,0
864,844,144,0,0,0
844,144,692,0,0,0
144,692,648,0,0,0
692,648,652,0,0,0
648,652,288,0,0,0
652,288,152,0,0,0
288,152,608,0,0,0
152,608,136,0,0,0
608,136,1236,0,0,0
136,1236,588,0,0,0
1236,588,792,0,0,0
588,792,844,0,0,0
792,844,420,0,0,0
844,420,408,0,0,0
420,408,924,0,0,0
408,924,804,0,0,0
924,804,820,0,0,0
804,820,588,0,0,0
820,588,232,0,0,0
588,232,552,0,0,0
232,552,316,0,0,0
552,316,840,0,0,0
316,840,488,0,0,0
840,488,252,0,0,0
488,252,236,0,0,0
252,236,288,0,0,0
236,288,260,0,0,0
288,260,124,0,0,0
260,124,460,0,0,0
124,460,564,0,0,0
460,564,280,0,0,0
564,280,456,0,0,0
280,456,508,0,0,0
456,508,156,0,0,0
508,156,940,0,0,0
156,940,68,0,0,0
940,68,380,0,0,0
68,380,1464,0,0,0
380,1464,104,0,0,0
1464,104,232,0,0,0
104,232,316,0,0,0
232,316,848,0,0,0
316,848,1724,0,0,0
848,1724,892,0,0,0
1724,892,1628,0,0,0
892,1628,892,0,0,0
1628,892,808,0,0,0
892,808,276,0,0,0
808,276,972,0,0,0
276,972,264,0,0,0
972,264,212,0,0,0
264,212,288,0,0,0
212,288,520,0,0,0
288,520,48,0,0,0
520,48,804,0,0,0
48,804,888,0,0,0
804,888,804,0,0,0
888,804,840,0,0,1
804,840,840,0,1,1
840,840,832,1,1,1
840,832,884,1,1,1
832,884,780,1,1,1
884,780,832,1,1,1
780,832,824,1,1,1
832,824,824,1,1,1
824,824,816,1,1,1
824,816,824,1,1,0
816,824,888,1,0,0
824,888,944,0,0,0
888,944,36,0,0,0
944,36,660,0,0,0
36,660,444,0,0,0
660,444,364,0,0,0
444,364,52,0,0,0
364,52,764,0,0,0
52,764,304,0,0,0
764,304,356,0,0,0
304,356,600,0,0,0
356,600,332,0,0,0
600,332,484,0,0,0
332,484,1112,0,0,0
484,1112,328,0,0,0
1112,328,468,0,0,0
328,468,844,0,0,0
468,844,756,0,0,0
844,756,856,0,0,0
756,856,744,0,0,1
856,744,804,0,1,1
744,804,800,1,1,1
804,800,848,1,1,1
800,848,756,1,1,1
848,756,800,1,1,1
756,800,796,1,1,1
800,796,788,1,1,1
796,788,792,1,1,0
788,792,788,1,0,0
792,788,788,0,0,0
788,788,796,0,0,0
788,796,824,0,0,0
796,824,836,0,0,0
824,836,828,0,0,0
836,828,840,0,0,0
828,840,852,0,0,0
840,852,852,0,0,0
852,852,856,0,0,1
852,856,840,0,1,1
856,840,860,1,1,1
840,860,856,1,1,1
860,856,852,1,1,1
856,852,836,1,1,1
852,836,880,1,1,1
836,880,792,1,1,1
880,792,836,1,1,1
792,836,836,1,1,1
836,836,832,1,1,1
836,832,820,1,1,1
832,820,824,1,1,0
820,824,852,1,0,0
824,852,848,0,0,0
852,848,856,0,0,0
848,856,844,0,0,0
856,844,848,0,0,0
844,848,824,0,0,0
848,824,840,0,0,0
824,840,832,0,0,0
840,832,836,0,0,0
832,836,824,0,0,0
836,824,812,0,0,0
824,812,820,0,0,0
812,820,824,0,0,0
820,824,820,0,0,0
824,820,820,0,0,0
820,820,816,0,0,0
820,816,828,0,0,0
816,828,836,0,0,0
828,836,844,0,0,0
836,844,848,0,0,0
844,848,832,0,0,0
848,832,828,0,0,0
832,828,836,0,0,0
828,836,840,0,0,0
836,840,844,0,0,0
840,844,840,0,0,0
844,840,844,0,0,0
840,844,840,0,0,0
844,840,852,0,0,0
840,852,856,0,0,0
852,856,856,0,0,0
856,856,848,0,0,0
856,848,840,0,0,0
848,840,844,0,0,0
840,844,840,0,0,0
844,840,832,0,0,0
840,832,832,0,0,0
832,832,832,0,0,0
832,832,836,0,0,0
832,836,848,0,0,0
836,848,844,0,0,0
848,844,836,0,0,0
844,836,832,0,0,0
836,832,844,0,0,0
832,844,852,0,0,0
844,852,856,0,0,0
852,856,856,0,0,0
856,856,844,0,0,0
856,844,844,0,0,0
844,844,836,0,0,0
844,836,856,0,0,0
836,856,860,0,0,0
856,860,864,0,0,0
860,864,860,0,0,0
864,860,856,0,0,0
860,856,836,0,0,0
856,836,848,0,0,0
836,848,860,0,0,0
848,860,872,0,0,0
860,872,872,0,0,0
872,872,852,0,0,0
872,852,848,0,0,0
852,848,856,0,0,0
848,856,856,0,0,0
856,856,852,0,0,0
856,852,848,0,0,0
852,848,852,0,0,0
848,852,832,0,0,0
852,832,820,0,0,0
832,820,808,0,0,0
820,808,832,0,0,0
808,832,820,0,0,0
832,820,848,0,0,0
820,848,832,0,0,0
848,832,832,0,0,0
832,832,872,0,0,0
832,872,860,0,0,0
872,860,844,0,0,0
860,844,876,0,0,0
844,876,928,0,0,0
876,928,928,0,0,0
928,928,896,0,0,0
928,896,904,0,0,0
896,904,936,0,0,0
904,936,912,0,0,0
936,912,884,0,0,0
912,884,904,0,0,0
884,904,892,0,0,0
904,892,900,0,0,0
892,900,876,0,0,0
900,876,896,0,0,0
876,896,944,0,0,0
896,944,928,0,0,0
944,928,928,0,0,0
928,928,908,0,0,0
928,908,912,0,0,0
908,912,920,0,0,0
912,920,920,0,0,0
920,920,908,0,0,0
920,908,892,0,0,0
908,892,880,0,0,0
892,880,888,0,0,0
880,888,888,0,0,0
888,888,880,0,0,0
888,880,904,0,0,0
880,904,808,0,0,0
904,808,888,0,0,0
808,888,884,0,0,0
888,884,864,0,0,0
884,864,900,0,0,0
864,900,896,0,0,0
900,896,900,0,0,0
896,900,916,0,0,0
900,916,920,0,0,0
916,920,896,0,0,0
920,896,888,0,0,0
896,888,904,0,0,0
888,904,896,0,0,0
904,896,880,0,0,0
896,880,880,0,0,0
880,880,868,0,0,0
880,868,876,0,0,0
868,876,932,0,0,0
876,932,840,0,0,0
932,840,920,0,0,0
840,920,916,0,0,0
920,916,896,0,0,0
916,896,880,0,0,0
896,880,888,0,0,0
880,888,884,0,0,0
612,620,676,0,0,0
620,676,560,0,0,0
676,560,1300,0,0,0
560,1300,564,0,0,0
1300,564,616,0,0,0
564,616,696,0,0,0
616,696,616,0,0,0
696,616,404,0,0,0
616,404,284,0,0,0
404,284,476,0,0,0
284,476,228,0,0,0
476,228,552,0,0,0
228,552,156,0,0,0
552,156,532,0,0,0
156,532,328,0,0,0
532,328,76,0,0,0
328,76,440,0,0,0
76,440,172,0,0,0
440,172,444,0,0,0
172,444,860,0,0,0
444,860,680,0,0,0
860,680,192,0,0,0
680,192,324,0,0,0
192,324,168,0,0,0
324,168,360,0,0,0
168,360,68,0,0,0
360,68,340,0,0,0
68,340,288,0,0,0
340,288,340,0,0,0
288,340,268,0,0,0
340,268,384,0,0,0
268,384,860,0,0,0
384,860,1308,0,0,0
860,1308,284,0,0,0
1308,284,952,0,0,0
284,952,572,0,0,0
952,572,628,0,0,0
572,628,628,0,0,0
628,628,624,0,0,0
628,624,1268,0,0,0
624,1268,624,0,0,0
1268,624,636,0,0,0
624,636,688,0,0,0
636,688,572,0,0,0
688,572,628,0,0,1
572,628,632,0,1,1
628,632,684,1,1,1
632,684,564,1,1,1
684,564,628,1,1,1
564,628,628,1,1,1
628,628,684,1,1,1
628,684,568,1,1,1
684,568,636,1,1,1
568,636,632,1,1,1
636,632,628,1,1,0
632,628,620,1,0,0
628,620,632,0,0,0
620,632,688,0,0,0
632,688,392,0,0,0
688,392,188,0,0,0
392,188,628,0,0,0
188,628,636,0,0,0
628,636,1268,0,0,0
636,1268,632,0,0,0
1268,632,696,0,0,0
632,696,636,0,0,0
696,636,568,0,0,0
636,568,636,0,0,0
568,636,636,0,0,0
636,636,628,0,0,0
636,628,1272,0,0,0
628,1272,1272,0,0,0
1272,1272,688,0,0,0
1272,688,644,0,0,0
688,644,1216,0,0,0
644,1216,628,0,0,0
1216,628,636,0,0,0
628,636,636,0,0,0
636,636,680,0,0,0
636,680,564,0,0,0
680,564,188,0,0,0
564,188,1084,0,0,0
188,1084,628,0,0,0
1084,628,684,0,0,0
628,684,572,0,0,0
684,572,628,0,0,0
572,628,408,0,0,0
628,408,216,0,0,0
408,216,252,0,0,0
216,252,380,0,0,0
252,380,1260,0,0,0
380,1260,624,0,0,0
1260,624,688,0,0,0
624,688,652,0,0,0
688,652,552,0,0,0
652,552,200,0,0,0
552,200,416,0,0,0
200,416,712,0,0,0
416,712,132,0,0,0
712,132,448,0,0,0
132,448,480,0,0,0
448,480,656,0,0,0
480,656,124,0,0,0
656,124,512,0,0,0
124,512,812,0,0,0
512,812,408,0,0,0
812,408,484,0,0,0
408,484,316,0,0,0
484,316,688,0,0,0
316,688,248,0,0,0
688,248,332,0,0,0
248,332,416,0,0,0
332,416,440,0,0,0
416,440,388,0,0,0
440,388,168,0,0,0
388,168,428,0,0,0
168,428,76,0,0,0
428,76,692,0,0,0
76,692,584,0,0,0
692,584,240,0,0,0
584,240,388,0,0,0
240,388,764,0,0,0
388,764,832,0,0,0
764,832,308,0,0,0
832,308,556,0,0,0
308,556,140,0,0,0
556,140,580,0,0,0
140,580,416,0,0,0
580,416,216,0,0,0
416,216,1332,0,0,0
216,1332,452,0,0,0
1332,452,412,0,0,0
452,412,204,0,0,0
412,204,148,0,0,0
204,148,344,0,0,0
148,344,60,0,0,0
344,60,1552,0,0,0
60,1552,408,0,0,0
1552,408,164,0,0,0
408,164,708,0,0,0
164,708,620,0,0,0
708,620,572,0,0,0
620,572,696,0,0,0
572,696,636,0,0,0
696,636,576,0,0,0
636,576,640,0,0,0
576,640,640,0,0,0
640,640,632,0,0,1
640,632,640,0,1,1
632,640,644,1,1,1
640,644,708,1,1,1
644,708,568,1,1,1
708,568,644,1,1,1
568,644,644,1,1,1
644,644,636,1,1,1
644,636,640,1,1,0
636,640,644,1,0,0
640,644,696,0,0,0
644,696,636,0,0,0
696,636,588,0,0,0
636,588,640,0,0,0
588,640,1284,0,0,0
640,1284,644,0,0,0
1284,644,696,0,0,0
644,696,580,0,0,0
696,580,644,0,0,1
580,644,636,0,1,1
644,636,632,1,1,1
636,632,696,1,1,1
632,696,576,1,1,1
696,576,632,1,1,1
576,632,628,1,1,1
632,628,632,1,1,1
628,632,684,1,1,1
632,684,564,1,1,1
684,564,628,1,1,1
564,628,632,1,1,1
628,632,628,1,1,1
632,628,688,1,1,1
628,688,568,1,1,1
688,568,620,1,1,1
568,620,624,1,1,1
620,624,676,1,1,1
624,676,572,1,1,1
676,572,624,1,1,1
572,624,624,1,1,1
624,624,684,1,1,1
624,684,576,1,1,1
684,576,620,1,1,1
576,620,616,1,1,1
620,616,680,1,1,1
616,680,576,1,1,1
680,576,632,1,1,1
576,632,620,1,1,1
632,620,684,1,1,0
620,684,576,1,0,0
684,576,620,0,0,0
576,620,680,0,0,0
620,680,620,0,0,0
632,628,684,0,0,0
628,684,572,0,0,0
684,572,692,0,0,0
572,692,580,0,0,0
692,580,632,0,0,1
580,632,632,0,1,1
632,632,640,1,1,1
632,640,628,1,1,1
640,628,636,1,1,1
628,636,692,1,1,1
636,692,580,1,1,1
692,580,640,1,1,1
580,640,648,1,1,1
640,648,644,1,1,1
648,644,644,1,1,1
644,644,652,1,1,1
644,652,648,1,1,0
652,648,644,1,0,0
648,644,652,0,0,1
644,652,636,0,1,1
652,636,644,1,1,1
636,644,708,1,1,1
644,708,588,1,1,1
708,588,640,1,1,1
588,640,644,1,1,1
640,644,644,1,1,0
644,644,368,1,0,0
644,368,324,0,0,0
368,324,584,0,0,1
324,584,644,0,1,1
584,644,628,1,1,1
644,628,692,1,1,1
628,692,588,1,1,1
692,588,636,1,1,1
588,636,640,1,1,1
636,640,644,1,1,0
640,644,1264,1,0,0
644,1264,1272,0,0,0
1264,1272,684,0,0,0
1272,684,572,0,0,0
684,572,632,0,0,0
572,632,1260,0,0,0
632,1260,628,0,0,0
1260,628,692,0,0,0
628,692,576,0,0,0
692,576,628,0,0,0
576,628,628,0,0,0
628,628,628,0,0,0
628,628,636,0,0,0
628,636,632,0,0,0
636,632,632,0,0,0
632,632,632,0,0,0
632,632,688,0,0,0
632,688,572,0,0,0
688,572,1268,0,0,0
572,1268,632,0,0,0
1268,632,628,0,0,0
632,628,628,0,0,0
628,628,636,0,0,0
628,636,632,0,0,0
636,632,1308,0,0,0
632,1308,584,0,0,0
1308,584,632,0,0,0
584,632,624,0,0,0
632,624,624,0,0,0
624,624,628,0,0,1
624,628,628,0,1,1
628,628,624,1,1,1
628,624,672,1,1,1
624,672,568,1,1,1
672,568,620,1,1,1
568,620,612,1,1,1
620,612,624,1,1,0
612,624,616,1,0,0
624,616,616,0,0,0
616,616,612,0,0,0
616,612,616,0,0,0
672,560,616,0,0,0
560,616,628,0,0,0
616,628,680,0,0,0
628,680,568,0,0,0
680,568,628,0,0,1
568,628,628,0,1,1
628,628,676,1,1,1
628,676,572,1,1,1
676,572,632,1,1,1
572,632,628,1,1,1
632,628,624,1,1,0
628,624,632,1,0,0
624,632,632,0,0,0
632,632,1252,0,0,0
632,1252,624,0,0,0
1252,624,628,0,0,0
624,628,624,0,0,0
628,624,624,0,0,0
624,624,632,0,0,0
624,632,1264,0,0,0
632,1264,628,0,0,0
1264,628,636,0,0,0
628,636,632,0,0,0
636,632,1264,0,0,0
632,1264,632,0,0,0
1264,632,700,0,0,0
632,700,564,0,0,0
700,564,636,0,0,0
564,636,632,0,0,0
636,632,628,0,0,0
632,628,632,0,0,0
628,632,636,0,0,0
632,636,632,0,0,0
636,632,628,0,0,0
632,628,632,0,0,0
628,632,640,0,0,0
632,640,1328,0,0,0
640,1328,584,0,0,0
1328,584,640,0,0,0
584,640,636,0,0,0
640,636,688,0,0,0
636,688,640,0,0,0
688,640,640,0,0,0
640,640,576,0,0,0
640,576,636,0,0,0
576,636,640,0,0,0
636,640,1316,0,0,0
640,1316,580,0,0,0
1316,580,640,0,0,0
580,640,632,0,0,0
640,632,456,0,0,0
632,456,808,0,0,0
456,808,632,0,0,0
808,632,632,0,0,0
632,632,628,0,0,0
632,628,1284,0,0,0
628,1284,1252,0,0,0
1284,1252,312,0,0,0
1252,312,188,0,0,0
312,188,548,0,0,0
188,548,364,0,0,0
548,364,536,0,0,0
364,536,572,0,0,0
536,572,640,0,0,0
572,640,216,0,0,0
640,216,472,0,0,0
216,472,572,0,0,0
472,572,696,0,0,0
572,696,636,0,0,0
696,636,560,0,0,0
636,560,444,0,0,0
560,444,176,0,0,0
444,176,628,0,0,0
176,628,688,0,0,0
628,688,620,0,0,0
688,620,308,0,0,0
620,308,264,0,0,0
308,264,324,0,0,0
264,324,360,0,0,0
324,360,148,0,0,0
360,148,424,0,0,0
148,424,616,0,0,0
424,616,632,0,0,0
616,632,684,0,0,0
632,684,624,0,0,0
684,624,632,0,0,0
624,632,620,0,0,0
632,620,628,0,0,0
620,628,628,0,0,0
628,628,620,0,0,0
628,620,636,0,0,0
620,636,548,0,0,0
636,548,624,0,0,0
548,624,684,0,0,0
624,684,568,0,0,0
684,568,616,0,0,0
568,616,624,0,0,0
616,624,620,0,0,0
624,620,624,0,0,0
620,624,680,0,0,0
624,680,572,0,0,0
680,572,1240,0,0,0
572,1240,360,0,0,0
1240,360,272,0,0,0
360,272,628,0,0,0
272,628,624,0,0,0
628,624,620,0,0,0
624,620,628,0,0,0
620,628,228,0,0,0
628,228,400,0,0,0
228,400,1248,0,0,0
400,1248,628,0,0,0
1248,628,620,0,0,0
628,620,624,0,0,0
620,624,628,0,0,0
624,628,632,0,0,0
628,632,220,0,0,0
632,220,400,0,0,0
220,400,688,0,0,0
400,688,576,0,0,0
688,576,352,0,0,0
576,352,892,0,0,0
352,892,716,0,0,0
892,716,64,0,0,0
716,64,372,0,0,0
64,372,180,0,0,0
372,180,636,0,0,0
180,636,436,0,0,0
636,436,128,0,0,0
436,128,684,0,0,0
128,684,576,0,0,0
684,576,624,0,0,0
576,624,624,0,0,0
624,624,628,0,0,0
624,628,692,0,0,0
628,692,564,0,0,0
692,564,624,0,0,0
564,624,548,0,0,0
624,548,88,0,0,0
548,88,624,0,0,0
88,624,292,0,0,0
624,292,216,0,0,0
292,216,124,0,0,0
216,124,620,0,0,0
124,620,636,0,0,0
620,636,632,0,0,0
636,632,624,0,0,0
632,624,692,0,0,0
624,692,560,0,0,0
692,560,616,0,0,0
560,616,688,0,0,0
616,688,588,0,0,0
688,588,616,0,0,0
588,616,504,0,0,0
616,504,476,0,0,0
504,476,264,0,0,0
476,264,672,0,0,0
264,672,120,0,0,0
672,120,224,0,0,0
120,224,300,0,0,0
224,300,228,0,0,0
300,228,224,0,0,0
228,224,180,0,0,0
224,180,260,0,0,0
180,260,364,0,0,0
260,364,988,0,0,0
364,988,532,0,0,0
988,532,404,0,0,0
532,404,568,0,0,0
404,568,216,0,0,0
568,216,800,0,0,0
216,800,176,0,0,0
800,176,332,0,0,0
176,332,272,0,0,0
332,272,176,0,0,0
272,176,480,0,0,0
176,480,624,0,0,0
480,624,624,0,0,0
624,624,628,0,0,0
624,628,404,0,0,0
628,404,172,0,0,0
404,172,308,0,0,0
172,308,360,0,0,0
308,360,628,0,0,1
360,628,624,0,1,1
628,624,680,1,1,1
624,680,576,1,1,1
680,576,624,1,1,1
576,624,624,1,1,1
624,624,676,1,1,0
624,676,624,1,0,0
676,624,576,0,0,0
624,576,672,0,0,0
576,672,212,0,0,0
672,212,356,0,0,0
212,356,632,0,0,1
356,632,624,0,1,1
632,624,680,1,1,1
624,680,556,1,1,1
680,556,640,1,1,1
556,640,620,1,1,1
640,620,628,1,1,0
620,628,620,1,0,0
628,620,620,0,0,0
620,620,680,0,0,0
620,680,344,0,0,0
680,344,224,0,0,0
344,224,676,0,0,0
224,676,624,0,0,0
676,624,572,0,0,0
624,572,624,0,0,0
572,624,620,0,0,0
624,620,624,0,0,0
620,624,624,0,0,0
624,624,624,0,0,0
624,624,612,0,0,0
624,612,680,0,0,0
612,680,620,0,0,0
680,620,632,0,0,0
620,632,620,0,0,0
632,620,624,0,0,0
620,624,560,0,0,0
624,560,624,0,0,0
560,624,692,0,0,0
624,692,628,0,0,0
692,628,628,0,0,0
628,628,628,0,0,0
628,628,1212,0,0,0
628,1212,620,0,0,0
1212,620,416,0,0,0
620,416,216,0,0,0
416,216,624,0,0,0
216,624,620,0,0,0
624,620,624,0,0,0
620,624,620,0,0,0
624,620,620,0,0,0
620,620,608,0,0,0
620,608,620,0,0,0
608,620,608,0,0,0
620,608,604,0,0,0
608,604,672,0,0,0
604,672,312,0,0,0
672,312,248,0,0,0
312,248,1216,0,0,0
248,1216,1284,0,0,0
1216,1284,620,0,0,0
1284,620,620,0,0,0
620,620,552,0,0,0
620,552,624,0,0,0
552,624,1236,0,0,0
624,1236,620,0,0,0
1236,620,628,0,0,0
620,628,1300,0,0,0
628,1300,628,0,0,0
1300,628,624,0,0,0
628,624,568,0,0,0
624,568,628,0,0,0
568,628,624,0,0,0
628,624,628,0,0,0
624,628,1268,0,0,0
628,1268,624,0,0,0
1268,624,636,0,0,0
624,636,636,0,0,0
636,636,632,0,0,0
636,632,628,0,0,0
632,628,628,0,0,0
628,628,688,0,0,0
628,688,580,0,0,0
688,580,300,0,0,0
580,300,388,0,0,0
300,388,572,0,0,0
388,572,696,0,0,0
572,696,576,0,0,0
696,576,628,0,0,0
576,628,628,0,0,0
628,628,632,0,0,0
628,632,680,0,0,0
632,680,576,0,0,0
680,576,624,0,0,0
576,624,236,0,0,0
624,236,396,0,0,0
236,396,632,0,0,0
396,632,620,0,0,0
632,620,636,0,0,0
620,636,628,0,0,0
636,628,628,0,0,0
628,628,628,0,0,0
628,628,1264,0,0,0
628,1264,340,0,0,0
1264,340,284,0,0,0
340,284,620,0,0,0
284,620,624,0,0,0
620,624,632,0,0,0
624,632,616,0,0,0
632,616,208,0,0,0
616,208,412,0,0,0
208,412,1244,0,0,0
412,1244,612,0,0,0
1244,612,616,0,0,0
612,616,616,0,0,0
616,616,624,0,0,0
616,624,612,0,0,0
624,612,292,0,0,0
612,292,316,0,0,0
292,316,1236,0,0,0
316,1236,432,0,0,0
1236,432,176,0,0,0
432,176,1236,0,0,0
176,1236,1224,0,0,0
1236,1224,680,0,0,0
1224,680,552,0,0,0
680,552,668,0,0,0
552,668,552,0,0,0
668,552,608,0,0,0
552,608,616,0,0,0
608,616,604,0,0,0
616,604,600,0,0,0
604,600,604,0,0,0
600,604,608,0,0,1
604,608,596,0,1,1
608,596,604,1,1,1
596,604,612,1,1,1
604,612,600,1,1,1
612,600,664,1,1,1
600,664,544,1,1,1
664,544,620,1,1,1
544,620,608,1,1,1
620,608,604,1,1,1
608,604,612,1,1,1
604,612,612,1,1,0
612,612,612,1,0,0
612,612,604,0,0,0
612,604,600,0,0,0
604,600,612,0,0,0
600,612,604,0,0,0
612,604,1204,0,0,0
604,1204,664,0,0,0
1204,664,548,0,0,0
664,548,600,0,0,0
548,600,656,0,0,0
600,656,548,0,0,0
656,548,608,0,0,0
548,608,600,0,0,0
608,600,604,0,0,0
600,604,676,0,0,0
604,676,548,0,0,0
676,548,604,0,0,0
548,604,608,0,0,0
604,608,616,0,0,0
608,616,612,0,0,0
616,612,664,0,0,0
612,664,552,0,0,0
608,608,656,0,0,0
608,656,196,0,0,0
656,196,360,0,0,0
196,360,604,0,0,0
360,604,604,0,0,0
604,604,1208,0,0,0
604,1208,596,0,0,0
1208,596,596,0,0,0
596,596,608,0,0,0
596,608,596,0,0,0
608,596,608,0,0,0
596,608,604,0,0,0
608,604,612,0,0,0
604,612,608,0,0,0
612,608,660,0,0,0
608,660,552,0,0,0
660,552,664,0,0,0
552,664,1160,0,0,0
664,1160,604,0,0,0
1160,604,664,0,0,0
604,664,604,0,0,0
664,604,608,0,0,0
604,608,596,0,0,0
608,596,548,0,0,1
596,548,608,0,1,1
548,608,600,1,1,1
608,600,664,1,1,1
600,664,556,1,1,1
664,556,608,1,1,1
556,608,604,1,1,1
608,604,612,1,1,0
604,612,612,1,0,0
612,612,608,0,0,0
612,608,616,0,0,0
608,616,608,0,0,0
616,608,664,0,0,0
608,664,556,0,0,0
664,556,604,0,0,0
556,604,660,0,0,0
604,660,556,0,0,0
660,556,608,0,0,0
556,608,600,0,0,0
608,600,664,0,0,0
600,664,604,0,0,0
664,604,1212,0,0,0
604,1212,552,0,0,0
1212,552,612,0,0,1
552,612,600,0,1,1
612,600,656,1,1,1
600,656,548,1,1,1
656,548,616,1,1,1
548,616,608,1,1,1
616,608,604,1,1,1
608,604,616,1,1,0
604,616,668,1,0,0
616,668,244,0,0,0
668,244,364,0,0,0
244,364,556,0,0,0
364,556,612,0,0,0
556,612,612,0,0,0
612,612,608,0,0,0
612,608,1828,0,0,0
608,1828,604,0,0,0
1828,604,608,0,0,0
604,608,672,0,0,0
608,672,1212,0,0,0
672,1212,556,0,0,0
1212,556,668,0,0,0
556,668,544,0,0,0
668,544,676,0,0,0
544,676,552,0,0,0
676,552,612,0,0,0
552,612,616,0,0,0
612,616,612,0,0,0
616,612,620,0,0,0
612,620,604,0,0,0
620,604,620,0,0,0
604,620,616,0,0,0
620,616,676,0,0,0
616,676,616,0,0,0
676,616,552,0,0,0
616,552,620,0,0,0
552,620,676,0,0,0
620,676,560,0,0,0
676,560,612,0,0,0
560,612,616,0,0,0
612,616,616,0,0,0
616,616,608,0,0,0
616,608,612,0,0,0
608,612,612,0,0,0
612,612,616,0,0,0
612,616,620,0,0,0
616,620,616,0,0,0
620,616,812,0,0,0
616,812,432,0,0,0
812,432,680,0,0,0
432,680,616,0,0,0
680,616,568,0,0,0
616,568,616,0,0,0
568,616,680,0,0,0
616,680,564,0,0,0
680,564,624,0,0,0
564,624,620,0,0,0
624,620,1236,0,0,0
620,1236,620,0,0,0
1236,620,620,0,0,0
620,620,620,0,0,0
620,620,624,0,0,0
620,624,624,0,0,0
624,624,616,0,0,0
